asof_dt,ticker,alpha_gt_used,mom_z_tm1,val_z_tm1,z_eng_tm1,u_perp_tm1,capture_tgt
2023-05-05,T036,0.005225077791651674,-0.273146617337504,-0.2511821079871238,-0.4583330166887271,0.9009624519621922,0.15
2023-05-05,T038,-0.0052752372435104,-0.626633598042722,-0.5385214780225872,-1.01850044662833,-0.2873690016642753,0.15
2023-05-05,T039,-0.013960063731288651,-0.12043297612803512,-0.4753503708898586,-0.5207938561110758,-1.6739497058748438,0.15
2023-05-08,T000,0.0035495205056552733,0.5168316892086647,0.2782816451951098,0.6981674640534572,0.18796044413619725,0.15
2023-05-08,T001,-0.004778524331252699,-0.40470003263134385,-0.3243486808424712,-0.6401579113738892,-0.3789595571186999,0.15
2023-05-08,T002,0.005270352277762518,0.5774077078894383,0.2439926881051366,0.721249420215126,0.41157709817719074,0.15
2023-05-08,T003,-0.00566620546571145,-0.7912876979558937,-0.17599464389200442,-0.8493444021260657,-0.41143682587375574,0.15
2023-05-08,T004,-0.008823218450381889,1.651391392668221,-0.7859601612628127,0.7599117031486504,-1.5154922782337563,0.15
2023-05-08,T005,-0.0036873472209893125,-0.4472828075512723,-0.10999760575528386,-0.489332823498242,-0.2943752983292412,0.15
2023-05-08,T006,0.004450790109560065,-0.6605351688469153,0.3279266513935027,-0.29205452242498176,0.7261323994366113,0.15
2023-05-08,T007,-0.007589837122966919,-1.0168571794345511,-1.862722724614827,-2.52848105063789,0.03313272125623293,0.15
2023-05-08,T008,0.030266726821020683,3.5703841287864875,-1.1674130255093913,2.1099837831631065,3.217238835467023,0.15
2023-05-08,T009,-0.013963851852591969,0.5689098427990608,-0.6235652160884657,-0.047991401621974614,-1.873080063390414,0.15
2023-05-08,T010,-0.005269156998580009,1.1774211354940254,-0.4511149657411626,0.6377497580806876,-0.9823088854629313,0.15
2023-05-08,T011,-0.0041061967537667785,1.2542249035895523,-0.38905518793836963,0.7596820732543477,-0.8758547667664182,0.15
2023-05-08,T012,-0.0071479107867433245,-0.7438000417484636,-0.0903293320454898,-0.7324263905483537,-0.6614440983240485,0.15
2023-05-08,T013,0.0029029600121149436,-0.08649187064900839,0.32786690037203253,0.21194487011580374,0.3045531236253225,0.15
2023-05-08,T014,0.004177723470594112,-0.42612886565906605,0.39424662062241234,-0.027994935064524818,0.578182390704682,0.15
2023-05-08,T015,-0.0033930023084121443,-0.5440645304123755,-0.38385391770424154,-0.8147800341643001,-0.11775238867857304,0.15
2023-05-08,T016,-7.507481073928646e-05,-0.75086705995645,0.019557534704892517,-0.6421430689071259,0.2595752869809808,0.15
2023-05-08,T017,-0.005276087076610278,-0.275570257593039,0.06304693897552795,-0.18661096474086278,-0.6369477054212367,0.15
2023-05-08,T018,-0.004157399152232638,-0.441462446048376,0.419724252096934,-0.019087718803711268,-0.5556481176458403,0.15
2023-05-08,T019,0.0011562341003350793,-0.5308267668895833,0.04505803567820316,-0.4265403540749685,0.33594678431064945,0.15
2023-05-08,T020,0.004590329138401114,-0.07295452729808137,0.5316483593682889,0.40276661911796363,0.45316805337864063,0.15
2023-05-08,T021,0.001744537955792733,0.3131241715325896,0.1663660675485405,0.4210273803402954,0.059660259238787046,0.15
2023-05-08,T022,1.451291631575291e-05,-0.8515366637127139,-0.0780397544526893,-0.8162358527178974,0.34485532601706004,0.15
2023-05-08,T023,-0.009616064340446316,2.0131641134173104,-1.2350049216849728,0.6832804909869149,-1.590795993866828,0.15
2023-05-08,T024,0.003446474659487524,-0.24914088461417092,0.3774776905298205,0.11268907016637807,0.4199394503969068,0.15
2023-05-08,T025,-0.0030277097030337583,0.5342157232228094,-0.10667109696049659,0.375415345928105,-0.5682075221556713,0.15
2023-05-08,T026,0.00979537491201407,-0.2711730692425072,0.9254570048579809,0.5745089867498042,1.0867299299331104,0.15
2023-05-08,T027,7.147724244586053e-05,-0.40733595815694656,0.42828745740416696,0.01839694351059837,0.001962732248158482,0.15
2023-05-08,T028,0.010337003823050249,-0.3195731542128331,0.6585245253340147,0.29762401028096025,1.276479765142188,0.15
2023-05-08,T029,0.012184450989647056,-1.1908146056855782,-0.6388359196595974,-1.6065665259433648,2.326879515141565,0.15
2023-05-08,T030,0.005354577375453157,-1.205617303791276,5.074754368979407,3.3973843677307216,-0.7012050744498816,0.15
2023-05-08,T031,0.0035437262888310243,-0.8043916885151551,0.38491696766376343,-0.3683293807554559,0.6351931427578463,0.15
2023-05-08,T033,0.004317421118463665,-0.7103635397177315,-0.37389012342650196,-0.9520537483574207,0.9853051582148941,0.15
2023-05-08,T034,-0.00764935924497151,0.02752566171410215,-0.06231820801965616,-0.03055039171280667,-1.0242781453719905,0.15
2023-05-08,T035,0.006251589679693036,1.9947888907331082,-0.5624080598262727,1.257734776920705,0.31924584433543024,0.15
2023-05-08,T036,-0.0019729905618720476,-0.32695989352145804,-0.22523166427810765,-0.48486443743235597,-0.06381728660475239,0.15
2023-05-08,T038,-0.01131155826071914,-0.5818643599487417,-0.545015625401044,-0.9894827663206174,-1.1179725417373179,0.15
2023-05-08,T039,-0.005914288954616425,-0.08778898726183705,-0.475362873725876,-0.4944883825368157,-0.5941417114681184,0.15
2023-05-09,T000,0.005660609710306964,0.5174204116813513,0.24139435461181266,0.6623590413283688,0.48922770777911256,0.15
2023-05-09,T001,-0.005516498927869209,-0.44038379839542585,-0.3329399704984671,-0.6750237514528107,-0.4643687041151727,0.15
2023-05-09,T002,-0.0015963815408168523,0.5330800145423977,0.18699267732783645,0.6285416139222051,-0.48048015275158307,0.15
2023-05-09,T003,0.002606969717415022,-0.762233920302579,-0.17471839611875442,-0.8178528748285627,0.6970238866351302,0.15
2023-05-09,T004,-0.0039050430639974033,1.946845343780892,-0.7592010355151058,1.0366784891454033,-0.9649438098637444,0.15
2023-05-09,T005,-0.007064047659192097,-0.4032270259345791,-0.1095209434781292,-0.4475706964986197,-0.7697371332253738,0.15
2023-05-09,T006,-0.003065182885329951,-0.5743689939069843,0.33025611484397177,-0.21308279666452407,-0.32606952520733784,0.15
2023-05-09,T007,0.0005298957580471146,-1.0030985677142081,-1.6879827290933305,-2.3490080940273885,1.0586248562544718,0.15
2023-05-09,T008,0.020374206369285486,3.525043164487198,-1.1602562268291006,2.06419020629327,1.89523286645761,0.15
2023-05-09,T009,-0.012869961294226068,0.46529700085792824,-0.6154826219766538,-0.1310949765928409,-1.6898582168388065,0.15
2023-05-09,T010,-0.002931301545914441,1.283243375482795,-0.44176898020427485,0.7345115020385846,-0.7059869148130851,0.15
2023-05-09,T011,0.0005191079340658815,1.2551000396172534,-0.3336079480678772,0.8043578557807208,-0.26751643464298497,0.15
2023-05-09,T012,0.005320531408904401,-0.7500501163246261,-0.122065863279579,-0.7612581223210124,1.0411581977298088,0.15
2023-05-09,T013,-0.003077553413629084,-0.17706123165311904,0.2780119201577946,0.08811847664224648,-0.45427658372556085,0.15
2023-05-09,T014,-0.003267788691589682,-0.3930202318730172,0.44788895628055275,0.04789415982904728,-0.46317138202069646,0.15
2023-05-09,T015,-0.009528874881691385,-0.6112564221340256,-0.34315718423320574,-0.8330945962376232,-0.9419697627468834,0.15
2023-05-09,T016,0.004213193725458188,-0.7260672069462392,-0.017525809985374854,-0.6490721842951171,0.8438961331684621,0.15
2023-05-09,T017,-0.005626393163889431,-0.2366147237241015,0.04309341075601671,-0.16892210988501724,-0.6918735482017381,0.15
2023-05-09,T018,0.007574596884835316,-0.4458576328148021,0.3604826899941352,-0.07452262105599775,1.0582812438842166,0.15
2023-05-09,T019,-0.0071568007726581315,-0.5495247507240211,0.03374379498193805,-0.450218148823909,-0.7812005904012019,0.15
2023-05-09,T020,0.008828691829491454,-0.14224093741855925,0.58016882276708,0.38226126743340266,1.0364257484149417,0.15
2023-05-09,T021,-0.007220725241222502,0.2663800735900127,0.1715136841599189,0.3822314779189013,-1.1395663580312312,0.15
2023-05-09,T022,0.0026226075543698455,-0.8109874058530462,-0.10173154948906164,-0.7966999050583372,0.6902580639051318,0.15
2023-05-09,T023,-0.015141404478802465,1.7883970762059758,-1.198827375750408,0.5146273358617448,-2.2690816012336223,0.15
2023-05-09,T024,0.002734532341813176,-0.2758552544906341,0.39544788988691365,0.10439077736714665,0.3268991975673836,0.15
2023-05-09,T025,-0.0035046054485517912,0.43154845853264023,-0.09391413545907801,0.2947163872983427,-0.598965436538727,0.15
2023-05-09,T026,0.013136753481270571,-0.2713926173434991,0.8891854813043559,0.5392629496544721,1.5545654663026742,0.15
2023-05-09,T027,-0.0072471026645936736,-0.34142221281548096,0.2533502644275318,-0.07687680036477543,-0.9502785960633152,0.15
2023-05-09,T028,0.005230910410497791,-0.37041646302440895,0.7244334738491057,0.3090166115892221,0.5794019267958758,0.15
2023-05-09,T029,-0.004371133368988531,-1.1372364184728334,-0.6270181207941641,-1.5399936811939157,0.054281767565766734,0.15
2023-05-09,T030,0.0071488985286605015,-1.1653275505146747,5.173419458508904,3.498608661378346,-0.5004509648998979,0.15
2023-05-09,T031,0.005854346682807043,-0.7570990261265634,0.2582871192950375,-0.43540609788879525,0.9766484625329485,0.15
2023-05-09,T033,-0.002016256804814026,-0.7292021820798225,-0.3864968525025872,-0.9738784427812315,0.13574358146455137,0.15
2023-05-09,T034,0.0012352713413297824,0.011861882841634516,-0.02014847188894111,-0.007233250354455225,0.17051855892732415,0.15
2023-05-09,T035,0.020076391319656425,2.1097529081869286,-0.5764407541067451,1.3384072286770883,2.159744479209032,0.15
2023-05-09,T036,0.007420317450832437,-0.3378065094837973,-0.2480834409698217,-0.5114153323638084,1.2208954499782096,0.15
2023-05-09,T038,-0.007712677199527217,-0.672981097290171,-0.5210668496389819,-1.0422681378376661,-0.6078564277487806,0.15
2023-05-09,T039,-0.00826809940174351,-0.04923745244578647,-0.4957148532732816,-0.4756814216321047,-0.9211754515029155,0.15
2023-05-10,T000,0.008462802333212446,0.48841225029575985,0.2735192083518429,0.6626509954002417,0.8690306429017662,0.15
2023-05-10,T001,-0.00307401813774559,-0.521223862329859,-0.330623186112231,-0.7408504901226065,-0.10556064525917966,0.15
2023-05-10,T002,0.0028546922631671346,0.49034464068950645,0.25378765372456746,0.6471710808189811,0.11517732960872866,0.15
2023-05-10,T003,-0.0005307294321262919,-0.6909900020152248,-0.20833494789663282,-0.7821419715431253,0.25660823600965227,0.15
2023-05-10,T004,0.004156173725036533,1.9884806484130546,-0.7930570080302034,1.0396586940125934,0.12675640906755634,0.15
2023-05-10,T005,-0.004939934146896724,-0.33611547357484056,-0.056122546767618776,-0.34112899744957775,-0.5264610176862737,0.15
2023-05-10,T006,-6.823549997605304e-05,-0.5076856822306033,0.3245654064944314,-0.1592595129356167,0.05765090334091726,0.15
2023-05-10,T007,-0.008989112152891311,-0.9715371067565302,-1.728487678389914,-2.3482087413194965,-0.2323126541106721,0.15
2023-05-10,T008,0.023013932945707687,3.5673174761648676,-1.1999046408377174,2.058936475253752,2.255338059152142,0.15
2023-05-10,T009,-0.015736225300027155,0.36176271396049847,-0.6483781467934443,-0.24926914318636184,-2.02882761414028,0.15
2023-05-10,T010,0.0015031160798284118,1.264463596388702,-0.4643764952767068,0.695834917880675,-0.0885143460890218,0.15
2023-05-10,T011,-0.004768996488382048,1.1747113151501336,-0.3577671837456711,0.7104954595554108,-0.9450556622675068,0.15
2023-05-10,T012,0.0031923041352571314,-0.691411781348973,-0.16266012643988925,-0.7427854479774523,0.7448497993261691,0.15
2023-05-10,T013,0.003777041917776652,-0.2166891980905929,0.19070341565833002,-0.022599807895525324,0.521590963534404,0.15
2023-05-10,T014,0.007089434773097198,-0.4561002376480814,0.47566363932558847,0.017014270047367226,0.9540490338296916,0.15
2023-05-10,T015,-0.004756263995480773,-0.6302249863701413,-0.31877249685245856,-0.8253421219882043,-0.29814853799992197,0.15
2023-05-10,T016,-1.4425544117253608e-05,-0.7292614451981612,-0.04090771372726184,-0.6698153147454433,0.2794228761334747,0.15
2023-05-10,T017,-0.004994506395075469,-0.23115029531193054,0.105107938969884,-0.10961890593269051,-0.6311136980455587,0.15
2023-05-10,T018,0.0008460352905719018,-0.4198348219713822,0.3042571490007339,-0.10051778171226033,0.15693267866826996,0.15
2023-05-10,T019,-0.003252433656720198,-0.5965868114606541,0.06614249341923814,-0.4613268705015068,-0.24717390266363046,0.15
2023-05-10,T020,0.007754050815405265,-0.1204720228239611,0.5509061472619919,0.37434810936847257,0.8940484602217043,0.15
2023-05-10,T021,0.0050685161982862706,0.188608442489619,0.23442918464256124,0.36791538337118046,0.5326418369145389,0.15
2023-05-10,T022,-0.0069058935079875615,-0.8181821710286091,-0.047052034277298434,-0.7524932864932061,-0.620201241476776,0.15
2023-05-10,T023,-0.0247680599275089,1.806894533619005,-1.2161940011668375,0.5137316373675538,-3.573902066198777,0.15
2023-05-10,T024,0.0031902016768230366,-0.14806769104654288,0.46333545227473366,0.27418804332646596,0.31735042702481836,0.15
2023-05-10,T025,-0.007558488838649922,0.3576974194628857,-0.019643660579620546,0.2940050017365085,-1.1482983321768325,0.15
2023-05-10,T026,0.012161787752583888,-0.24867089023559624,0.9120495093675774,0.5769396935982889,1.4065507168740707,0.15
2023-05-10,T027,0.0026225003399203803,-0.30693236288569115,0.34174001512472724,0.030272178871158083,0.34284576585329357,0.15
2023-05-10,T028,-0.001506328211479566,-0.27314838172978273,0.7081649699484812,0.37833347334207035,-0.36316214119100027,0.15
2023-05-10,T029,0.0038211434404511026,-1.1270115323454442,-0.6587440288545663,-1.5530697502253967,1.1704962895589766,0.15
2023-05-10,T030,0.002888847236791607,-1.118964249284458,5.119624670826454,3.4793701985985006,-1.0699534921890665,0.15
2023-05-10,T031,0.0032458256272330467,-0.8113076208863339,0.17887283633863355,-0.5500278729140904,0.6711319474025618,0.15
2023-05-10,T033,0.004048496315046641,-0.7797872630262358,-0.4131752748681828,-1.03751827574369,0.9847462029393225,0.15
2023-05-10,T034,-0.002057895804828522,-0.0110162220838868,0.006481701373711935,-0.003943667935162958,-0.2773560025275509,0.15
2023-05-10,T035,0.009847612025401499,2.1696290110782805,-0.6007066061857341,1.364490180196943,0.7619538384273112,0.15
2023-05-10,T036,-0.002216533444881803,-0.3396793661250637,-0.23432961943588332,-0.49921501643439387,-0.09080875580711868,0.15
2023-05-10,T038,-0.005483609221599355,-0.6591483727767686,-0.48728043276540606,-0.9970479372205441,-0.32463225104425425,0.15
2023-05-10,T039,-0.007922825185223328,-0.09712219712696504,-0.5228335631002032,-0.5391748784698107,-0.8476900559159479,0.15
2023-05-11,T000,0.00348628221365466,0.5180635265148116,0.18654516355773784,0.6138672889565068,0.21479965624459554,0.15
2023-05-11,T001,-0.003855990465633385,-0.5394586925061357,-0.34410079571661706,-0.769772322296015,-0.19943205501475955,0.15
2023-05-11,T002,0.002353702889296904,0.49264121511159015,0.2847651502901687,0.6772898839745678,0.034599992647200824,0.15
2023-05-11,T003,0.007670755918265618,-0.6638402172435464,-0.27248485609408074,-0.8157426135243799,1.3826933113511732,0.15
2023-05-11,T004,0.001552001941616446,1.9454482219770335,-0.7934481547109716,1.0036424019941013,-0.21119133276807528,0.15
2023-05-11,T005,-0.0017917320314580945,-0.3860221402621154,-0.09349248823338582,-0.4177614456886861,-0.06743087148856215,0.15
2023-05-11,T006,0.004649578091699015,-0.5361173324852763,0.3844030849741741,-0.1321760789043452,0.685921999322314,0.15
2023-05-11,T007,-0.0028877331434979895,-0.9996274565094706,-1.7639929747618306,-2.407713963440682,0.6199188777644354,0.15
2023-05-11,T008,0.0269430610792377,3.5345648498575737,-1.252736753439093,1.9879681405419125,2.8178679508819964,0.15
2023-05-11,T009,-0.022095451067714617,0.41349987924063897,-0.6317478975043679,-0.19014145181475214,-2.9158598109558436,0.15
2023-05-11,T010,-0.005821083371866547,1.2054530914527897,-0.5140352704398027,0.6023751754718716,-1.0422796139350772,0.15
2023-05-11,T011,0.004161359008373229,1.2871662985836254,-0.3103497855101307,0.8510194568089039,0.20670376782441807,0.15
2023-05-11,T012,-0.00028580124875418855,-0.6706180982889154,-0.2540154890690968,-0.8055567885362717,0.29965216592640265,0.15
2023-05-11,T013,-0.0013628122365168206,-0.24298090140344686,0.3300112408113939,0.075822338358927,-0.21662392959131943,0.15
2023-05-11,T014,0.002331129965179939,-0.42662402268881255,0.4885093205854814,0.05391554288406872,0.29340912333725927,0.15
2023-05-11,T015,-0.004686177213894055,-0.6635149854022624,-0.3216047043126715,-0.8582533280432796,-0.27482059257544117,0.15
2023-05-11,T016,0.0006570655425157204,-0.6901561349794626,0.0973559074452946,-0.5164578207681927,0.3060416357954116,0.15
2023-05-11,T017,-0.0030059421619140405,-0.24954894238812167,0.09608060227734531,-0.1337042747439818,-0.3513832259282366,0.15
2023-05-11,T018,-0.0006759448826350647,-0.3855847273030535,0.2989774883686303,-0.07545372590168953,-0.05994874063762322,0.15
2023-05-11,T019,-0.0014586124069698634,-0.652328465524095,0.13520737823119397,-0.4505248436349098,-0.008502620994426072,0.15
2023-05-11,T020,0.0016554439174329648,-0.15971197460962874,0.5990817714504176,0.3827865733649344,0.06364510477877838,0.15
2023-05-11,T021,0.0025135241023885855,0.19015951743000511,0.31525165095756247,0.44032295956280576,0.15581481767354385,0.15
2023-05-11,T022,0.0015576971613882233,-0.802860053477714,-0.07941736846251654,-0.7686553639555873,0.5340948132652233,0.15
2023-05-11,T023,-0.02115243993932547,1.7469218421269381,-1.2156975658554148,0.4628117860270865,-3.062300138000337,0.15
2023-05-11,T024,-0.001240755218024359,-0.14398933206989262,0.5251110648081179,0.3320398515299767,-0.3077081357896323,0.15
2023-05-11,T025,-0.003677124037763239,0.39570816235740264,-0.0652729810063763,0.2878808504773347,-0.6194842720539152,0.15
2023-05-11,T026,0.009818268515581168,-0.24791769133154282,0.7810503461255964,0.46447439843370875,1.1360576526444162,0.15
2023-05-11,T027,0.005384776143168503,-0.30896198069010933,0.41816316933777253,0.09513796603766973,0.6901102815195811,0.15
2023-05-11,T028,0.00012266036925736836,-0.2801525182924689,0.6715027168192572,0.34095106799987734,-0.12659761575748843,0.15
2023-05-11,T029,0.0026767329720433068,-1.1441731004309295,-0.7036096984211633,-1.609820363122414,1.0391753861801958,0.15
2023-05-11,T030,0.007580091538047286,-1.1088532787363694,5.063895172494912,3.445700967413531,-0.41976347727061464,0.15
2023-05-11,T031,0.0001051588308983622,-0.8057149473736728,0.24128495885155665,-0.49174117739613443,0.2208302089928227,0.15
2023-05-11,T033,-0.0038252208925848856,-0.8067299790510168,-0.4076709929266514,-1.0580071504615134,-0.07417742221355988,0.15
2023-05-11,T034,-0.002267910969857052,0.0835031659741247,0.029173355609261598,0.09816573625613514,-0.3487247107384255,0.15
2023-05-11,T035,0.010023468658703202,2.2277843751482242,-0.6497774871539619,1.3747869192302917,0.7814712553305276,0.15
2023-05-11,T036,-0.002635851468606998,-0.39048436712153195,-0.2686378324370264,-0.5742386709599067,-0.11614429881464705,0.15
2023-05-11,T038,-0.0005677191084513815,-0.6092874827179637,-0.4669463772927814,-0.9376335705708762,0.3169126556779674,0.15
2023-05-11,T039,-0.011948456993280152,-0.12565532288720194,-0.5373300696479419,-0.5776043515605933,-1.3773477926302786,0.15
2023-05-12,T000,0.0026343986636665644,0.38055286162308266,0.15280155225099779,0.4700693061505248,0.15970721136164387,0.15
2023-05-12,T001,-0.0016429031838246302,-0.5393839149572575,-0.33291274920764286,-0.7687944020244265,0.10021090957335525,0.15
2023-05-12,T002,0.004651671340737753,0.4743005664538594,0.31881427006588814,0.6990078851930968,0.33703869991577246,0.15
2023-05-12,T003,-0.005032335022957891,-0.6639419233611809,-0.3154973753379214,-0.8632240393622026,-0.3196650836550146,0.15
2023-05-12,T004,0.006527527487921574,2.202868282086245,-0.8639291837182661,1.1800674309151564,0.3892847275905031,0.15
2023-05-12,T005,-0.004764010435227448,-0.3713315965267738,-0.07461997506757412,-0.39303723824732867,-0.4808031878794842,0.15
2023-05-12,T006,0.002965473346933595,-0.5927735283723721,0.5312185330042296,-0.05425119434679105,0.4248534918431429,0.15
2023-05-12,T007,0.0010848603682516425,-0.9649901733437185,-1.8164543359283576,-2.45141252525266,1.1768862762757735,0.15
2023-05-12,T008,0.02010472674090998,3.5013729141883125,-1.2915743036520346,1.9475952060507786,1.907676101505963,0.15
2023-05-12,T009,-0.00676094720168823,0.4417968138555197,-0.5718487490792286,-0.11462063754210322,-0.8685093085531037,0.15
2023-05-12,T010,0.00709357019194677,1.3082301339545037,-0.5180834477944578,0.6963919203790045,0.669214022281944,0.15
2023-05-12,T011,-0.0007052045830688658,1.1635721004582764,-0.3822924387873366,0.6885770116789186,-0.3848729233951434,0.15
2023-05-12,T012,-0.006714369830006475,-0.668229648648047,-0.19403154725435967,-0.7599496911148815,-0.5911018505425014,0.15
2023-05-12,T013,-0.002873052455325342,-0.21657990575858663,0.3334744927649061,0.10302447299102221,-0.4328118006032559,0.15
2023-05-12,T014,0.0004836374742165454,-0.4129268876970896,0.4785581082193268,0.05784375546573004,0.041273074058319134,0.15
2023-05-12,T015,-0.005715481254506387,-0.6466250159318422,-0.3575616130455903,-0.885034977962139,-0.4031246722536956,0.15
2023-05-12,T016,0.006011653329905671,-0.5832677924672433,0.14902900183248988,-0.38271423598926624,0.9758413299486084,0.15
2023-05-12,T017,-0.005256697566952672,-0.24008673117268456,0.09521769292463834,-0.1276796188810211,-0.6590749628966728,0.15
2023-05-12,T018,-0.001115260235212216,-0.4181276925651705,0.3423725088441713,-0.06676646095487812,-0.12316117221536026,0.15
2023-05-12,T019,-0.006405285826890916,-0.6444368722831116,0.17547469066487256,-0.41331752693841384,-0.6948104013987761,0.15
2023-05-12,T020,0.006983934676816404,-0.19323685315260128,0.5549038192941855,0.3187534131326737,0.8129893749231663,0.15
2023-05-12,T021,-0.004353606609612893,0.17969257699853805,0.2595984445645715,0.38716699502758395,-0.7529113415650619,0.15
2023-05-12,T022,0.0018761245749570597,-0.7647856076747536,0.012518637174542095,-0.663006818101401,0.5328864247450686,0.15
2023-05-12,T023,-0.02178495537733838,1.5210927194282031,-1.2160006182644443,0.26889143236735724,-3.066594709981064,0.15
2023-05-12,T024,0.0023264443200678026,-0.2483685113483807,0.5731320264317612,0.2862287368906858,0.19518277472784423,0.15
2023-05-12,T025,-0.006756159624267853,0.489050741548469,-0.08765669896651118,0.3537666778061036,-1.064622230240108,0.15
2023-05-12,T026,0.012347097524742527,-0.18076895447705177,0.8608605325093496,0.5993953886728934,1.422242021668681,0.15
2023-05-12,T027,0.0030386525553757096,-0.2654145330039247,0.35581306506576493,0.07967230445264009,0.3785161188913319,0.15
2023-05-12,T028,0.017851463848971103,-0.3903832421833484,0.679790596875174,0.25506775771609763,2.3131790005692974,0.15
2023-05-12,T029,-0.0011387998195703131,-1.0927313556866394,-0.7121002260637873,-1.5906794943151534,0.5138188158988821,0.15
2023-05-12,T030,0.004581958057801749,-1.1184296178845359,4.980170583194244,3.4035265273435296,-0.8085382115195386,0.15
2023-05-12,T031,0.00642389542162181,-0.8158413640586933,0.2375367712907747,-0.5096859266458735,1.0850725249022162,0.15
2023-05-12,T033,-0.008166638342776533,-0.8541619666104014,-0.4283494889616738,-1.130335203700398,-0.6324096093809672,0.15
2023-05-12,T034,-0.0056661095427552695,0.17167091801388118,0.12706751515449557,0.263291658130174,-0.8788244552764666,0.15
2023-05-12,T035,0.003367869243313635,2.2471337443803536,-0.6730891111336045,1.3872765451134745,-0.12615182963260121,0.15
2023-05-12,T036,0.005198411672141113,-0.4091033833307362,-0.2613055075668228,-0.5908615996862445,0.9530201591169096,0.15
2023-05-12,T038,-0.005307747359897689,-0.6330288811383835,-0.5853263943394416,-1.0737914679073122,-0.2685498984072874,0.15
2023-05-12,T039,-0.015393806568418959,-0.15237841935471733,-0.5357190779573219,-0.6064513665049504,-1.8323554104023148,0.15
2023-05-15,T000,-0.004388964961640039,0.3919426274999981,0.1596828690870716,0.48958243430245246,-0.8007283712222366,0.15
2023-05-15,T001,-0.004427128557561134,-0.6339394747338405,-0.3644107976623297,-0.8860626632929468,-0.22801612032563587,0.15
2023-05-15,T002,0.005964863061011581,0.5032821660562828,0.3137128030551974,0.7251049639024811,0.5041202847220226,0.15
2023-05-15,T003,0.010799617981817932,-0.6741181285738153,-0.33700505862451513,-0.897398968015389,1.8412117663657437,0.15
2023-05-15,T004,0.006410964986406241,2.1489035788128925,-0.8952951022714402,1.1126111708117505,0.4018183018488663,0.15
2023-05-15,T005,-0.004689544669805125,-0.37308953490642627,-0.024996594949690327,-0.3533121252060127,-0.48739489040218825,0.15
2023-05-15,T006,0.0018255147816762683,-0.6267388562002014,0.649950956667968,0.020601362196985634,0.2388517951833622,0.15
2023-05-15,T007,-0.009438879101738644,-0.9455153236863161,-1.8554475210259134,-2.485929704825538,-0.23543837123369488,0.15
2023-05-15,T008,0.01832209791675061,3.522397273342879,-1.3114446934405966,1.9622797584465743,1.659815801286138,0.15
2023-05-15,T009,-0.02182207583827742,0.5757008291563877,-0.5734496074205425,0.0019980197152031486,-2.959509900008756,0.15
2023-05-15,T010,-0.005442808130538296,1.3557259545057472,-0.5245656229226817,0.737677103305977,-1.0478306540963351,0.15
2023-05-15,T011,-0.0012951651629604963,1.0165837514783216,-0.31400517773238584,0.6235573419855284,-0.4375469605144052,0.15
2023-05-15,T012,0.0024214669659048,-0.6579011818084397,-0.14636720432362102,-0.7138097799163055,0.6281662965219161,0.15
2023-05-15,T013,-0.0025337172521268927,-0.30905654350533895,0.3796758582039333,0.06267653727541504,-0.36985468924410225,0.15
2023-05-15,T014,0.008239292464581133,-0.3945021168341534,0.518399829885671,0.10996254584960856,1.0709024201444513,0.15
2023-05-15,T015,-0.004479044387332023,-0.6747268403902136,-0.37289300262762143,-0.9297907296554194,-0.21668548614365465,0.15
2023-05-15,T016,-0.005871727193837753,-0.5578497318778638,0.09426069074329528,-0.4114477171175809,-0.6232551795463614,0.15
2023-05-15,T017,-0.003256458041327667,-0.14559951194032048,0.10282161367935089,-0.037966532900537094,-0.42556644964371954,0.15
2023-05-15,T018,0.006300608180854258,-0.42164066370313386,0.29008431696711273,-0.11675978880862412,0.9032950578206377,0.15
2023-05-15,T019,0.0013565318726801545,-0.6304549531627655,0.11070152853942672,-0.4612951149620501,0.37770338381854657,0.15
2023-05-15,T020,0.005145985390437665,-0.17052783802908306,0.5603558650474916,0.34598283728328355,0.5523587412333636,0.15
2023-05-15,T021,0.008184662771113333,0.15854463475102293,0.2832877559935911,0.3921381059301292,0.9449581972913511,0.15
2023-05-15,T022,-0.006705921701812244,-0.7857811697091793,0.058335449131705845,-0.6456276022531644,-0.637981323603711,0.15
2023-05-15,T023,-0.009266815438905934,1.7209372879634843,-1.2326443102987263,0.43337312386207216,-1.4384621985909036,0.15
2023-05-15,T024,0.0035053406645885543,-0.19999032148594628,0.6476343587808993,0.39729609823292206,0.3083617278419382,0.15
2023-05-15,T025,-0.009817207783584726,0.3212420205092231,-0.08991969431756411,0.20530477337633823,-1.4172773674656245,0.15
2023-05-15,T026,0.011168258068387763,-0.11503131289161866,0.7536407259378992,0.5667829948797675,1.276113102973895,0.15
2023-05-15,T027,-0.010242046713488258,-0.23494667935375713,0.24828033282812226,0.011833975344710507,-1.3936036905951918,0.15
2023-05-15,T028,0.00015304245770497726,-0.3263129654783603,0.6518475897584046,0.2889207166652459,-0.10062124611306235,0.15
2023-05-15,T029,-0.0010361634582222044,-1.0633429774286758,-0.7046522713909634,-1.5691432377721213,0.5186873740974183,0.15
2023-05-15,T030,0.007474105467227215,-1.1374974288572033,4.959124596197763,3.391796686626964,-0.4114889043127037,0.15
2023-05-15,T031,0.00015458212781890792,-0.8168603530998485,0.19578639404581133,-0.5512198087956628,0.25251711840244934,0.15
2023-05-15,T033,0.004774266427137524,-0.840433337946052,-0.40790303408541595,-1.107932036551524,1.112726925688897,0.15
